he_price_eur_kg,valve_failure_rate,mttr_hours,leak_rate_mbar_l_s,leak_class_idx,material_uhmwpe,valve_count,he_loss_kg_yr,he_loss_cost_eur,maint_cost_eur,total_cost_eur
155.01071553948782,0.020938926008770502,10.89383800647663,1e-06,3,0,391,0.03712521392188548,5.754805974588024,58773.43230233355,58779.18710830814
126.64253215471899,0.004182511648403279,10.86988242937444,1e-07,2,0,395,0.0037505011506764104,0.47497296257084787,11852.06988592946,11852.544858892032
129.55092964715172,0.0302166484974931,1.6647574842545294,1e-07,2,1,405,0.0038454505468960665,0.4981816932625334,83619.90190020908,83620.40008190233
264.5727374788992,0.023288181340340643,8.329808216553118,1e-08,1,1,412,0.00039119151242498253,0.10349860932078844,78350.20297388577,78350.30647249508
245.1242125515139,0.010373445365036182,3.4706426928742404,1e-08,1,0,428,0.0004063834158201275,0.09961441479690318,25280.988994858988,25281.088609273786
200.54324048977912,0.013697895678733812,3.0111140677569486,1e-07,2,1,427,0.00405433921857931,0.8130703249386937,41540.91156891317,41541.72463923811
144.49359026225503,0.021849793674356167,5.199764942510866,1e-07,2,1,365,0.0034656529620174428,0.5007646390849189,60132.442246287945,60132.94301092703
268.1357546744635,0.025438273546386045,2.4165398398094826,1e-06,3,0,452,0.0429171270912845,11.507616261081433,63047.62138869801,63059.12900495909
214.6305369387465,0.016096297149218387,5.141232851469083,1e-05,4,1,411,0.3902420184627861,83.757853958728,49803.70335510175,49887.46120906048
203.430661340658,0.0266042032590326,2.4990161638798867,1e-05,4,1,400,0.379797584878624,77.26247386744316,74489.67519120224,74566.9376650697
165.3224884422659,0.005657865367198579,4.370310244493479,1e-06,3,1,382,0.03627066935590858,5.996357315385444,15937.594007738258,15943.590365053644
145.16989003162058,0.011660327911249702,7.79884503787872,1e-05,4,1,469,0.44531266827018656,64.64599108247052,44076.4087235953,44141.05471467777
127.47498237454448,0.003485087921263341,4.852787726721092,1e-05,4,0,480,0.45575710185434876,58.09762852595658,9987.800632553684,10045.898261079641
243.35834520561872,0.012820758857042456,3.341429025657533,1e-07,2,0,465,0.004415146924214002,1.0744628493163968,33792.352329780326,33793.426792629645
166.10926464881578,0.03206461747635276,5.243556117529959,1e-07,2,0,413,0.003921410063871791,0.6513825420962089,80101.18959354286,80101.84097608496
137.9069687998737,0.03646241787668322,1.9799156447107475,1e-07,2,0,420,0.003987874641225551,0.5499557037252996,82635.24851526893,82635.79847097266
